,Tweet ID,Time,User,Tweet
27,1592880994729791489,2022-11-16 14:03:18+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $FOOTBALL3SPairs:#FOOTBALL3S/#USDT#newcoinlisting #crypto… https://t.co/jmQAp4LwLh"
28,1592880993009954816,2022-11-16 14:03:17+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzz0v8MCoin: $FOOTBALL3LPairs:#FOOTBALL3L/#USDT#newcoinlisting #crypto… https://t.co/2kViqcOUWc"
29,1592880991282106370,2022-11-16 14:03:17+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $HOT5SPairs:#HOT5S/#USDT#newcoinlisting #crypto… https://t.co/CI5WqPNEEr"
30,1592880989646233600,2022-11-16 14:03:16+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $HOT3SPairs:#HOT3S/#USDT#newcoinlisting #crypto… https://t.co/5M0V1NKxce"
31,1592880987968503809,2022-11-16 14:03:16+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $HOT5LPairs:#HOT5L/#USDT#newcoinlisting #crypto… https://t.co/H5Q9g7Ts0a"
32,1592880987188232194,2022-11-16 14:03:16+00:00,OnHoldMusic1,"Entrepreneur: The expanding global economy, rapidly evolving tech industry, cryptocurrency and NFTs, are broadening… https://t.co/IxymWThffW"
33,1592880986484002816,2022-11-16 14:03:16+00:00,NFT_SAIYAJIN,"RT @KimDotcom: Binance lemmings in the replies:

It's not banned in the UK!
It is: https://t.co/UGxQ2vvSMB

It's not being investigated!
It…"
34,1592880986286690305,2022-11-16 14:03:16+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $HOT3LPairs:#HOT3L/#USDT#newcoinlisting #crypto… https://t.co/1rrjClIul0"
35,1592880984671789056,2022-11-16 14:03:15+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $BAND5SPairs:#BAND5S/#USDT#newcoinlisting #crypto… https://t.co/tjrmuvG3nV"
36,1592880983300517888,2022-11-16 14:03:15+00:00,p_wewins811,"RT @fristiinu: 🍓🥛#Memecontest

1. Create original memes with FRISTI / Strawberry / Milk
2. Tweet your meme 1 by 1 with #MEMES #Meme #memeco…"
37,1592880983019118592,2022-11-16 14:03:15+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzz0v8MCoin: $BAND3SPairs:#BAND3S/#USDT#newcoinlisting #crypto… https://t.co/ebZRWHS3aq"
38,1592880981282799618,2022-11-16 14:03:14+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $BAND5LPairs:#BAND5L/#USDT#newcoinlisting #crypto… https://t.co/Mh6kNdrHrA"
39,1592880979672178693,2022-11-16 14:03:14+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $BAND3LPairs:#BAND3L/#USDT#newcoinlisting #crypto… https://t.co/fzUVl68ytM"
40,1592880978091200519,2022-11-16 14:03:14+00:00,4DIGIT4,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
41,1592880978082820097,2022-11-16 14:03:14+00:00,0xmonxcity,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
42,1592880978082545664,2022-11-16 14:03:14+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $C985SPairs:#C985S/#USDT#newcoinlisting #crypto… https://t.co/HYUhSML21u"
43,1592880976333791232,2022-11-16 14:03:13+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyJs6MCoin: $C983SPairs:#C983S/#USDT#newcoinlisting #crypto… https://t.co/Jubv61bjqr"
44,1592880975016775681,2022-11-16 14:03:13+00:00,rebmoti,"RT @adamndsmith: Twitter data suggests most of the people buying Twitter Blue are promoting three things: right wing politics, cryptocurren…"
45,1592880974551212034,2022-11-16 14:03:13+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyJs6MCoin: $C985LPairs:#C985L/#USDT#newcoinlisting #crypto… https://t.co/G1flpyaHxP"
46,1592880974362468355,2022-11-16 14:03:13+00:00,maibasira2021,"RT @QuaiNetwork: Joe Rogan discussing what the future of Central Bank Digital Currencies could look like with Tim Dillion.

#quainetwork be…"
47,1592880973934628866,2022-11-16 14:03:13+00:00,GokalpErdenet,"RT @QuaiNetwork: We are working on new designs for our Merch box coming soon. Do you like option 1,2, or 3 better? Let us know in the comme…"
48,1592880973116424192,2022-11-16 14:03:12+00:00,Cryptozzz12,RT @SimpleSwap_io: SimpleSwap is the easiest way to buy &amp; sell #cryptocurrency for fiat. We support 14 #fiat currencies and don’t require a…
49,1592880972730871813,2022-11-16 14:03:12+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyJs6MCoin: $C983LPairs:#C983L/#USDT#newcoinlisting #crypto… https://t.co/mjiMTmpbeI"
50,1592880971040309248,2022-11-16 14:03:12+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $CHR5SPairs:#CHR5S/#USDT#newcoinlisting #crypto… https://t.co/V3HmAGcgR0"
51,1592880969413001224,2022-11-16 14:03:12+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $CHR3SPairs:#CHR3S/#USDT#newcoinlisting #crypto… https://t.co/gf0apb0LCb"
52,1592880968721117184,2022-11-16 14:03:11+00:00,EmmaLBriant,"RT @adamndsmith: Twitter data suggests most of the people buying Twitter Blue are promoting three things: right wing politics, cryptocurren…"
53,1592880967659581440,2022-11-16 14:03:11+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzz0v8MCoin: $CHR5LPairs:#CHR5L/#USDT#newcoinlisting #crypto… https://t.co/M1l1tgK5Xh"
54,1592880965780910080,2022-11-16 14:03:11+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyJs6MCoin: $CHR3LPairs:#CHR3L/#USDT#newcoinlisting #crypto… https://t.co/Eo7OqUH5NR"
55,1592880965059489792,2022-11-16 14:03:11+00:00,abushaidvaicry,"RT @ROVAToken: $ROVA Token is the World's first #crypto with real world utilities. Our Presale live on PinkSale
https://t.co/atpEvHrRWx

#r…"
56,1592880964082040836,2022-11-16 14:03:10+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $CELR5SPairs:#CELR5S/#USDT#newcoinlisting #crypto… https://t.co/GU6BRBVGcr"
57,1592880962408517634,2022-11-16 14:03:10+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $CELR3SPairs:#CELR3S/#USDT#newcoinlisting #crypto… https://t.co/RZSjONrmdl"
58,1592880960751644673,2022-11-16 14:03:09+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzz0v8MCoin: $CELR5LPairs:#CELR5L/#USDT#newcoinlisting #crypto… https://t.co/5T0qVvwukl"
59,1592880959359430657,2022-11-16 14:03:09+00:00,aveethings,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
60,1592880959279407104,2022-11-16 14:03:09+00:00,PDH_Metaverse,"7 Best Cryptocurrency Stocks Of November 2022 – Forbes Advisor - Forbes https://t.co/9xTv7YyNPT 

Breaking… https://t.co/Tv6pkHHsuW"
61,1592880958855946247,2022-11-16 14:03:09+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $CELR3LPairs:#CELR3L/#USDT#newcoinlisting #crypto… https://t.co/CPJkdmOAOA"
62,1592880957228457984,2022-11-16 14:03:09+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $ANKR5SPairs:#ANKR5S/#USDT#newcoinlisting #crypto… https://t.co/LZzu9jGvZt"
63,1592880955542347776,2022-11-16 14:03:08+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $ANKR3SPairs:#ANKR3S/#USDT#newcoinlisting #crypto… https://t.co/dMG7jiRS0B"
64,1592880954187878400,2022-11-16 14:03:08+00:00,jacquimwood,"RT @duty2warn: The 150,000 accounts that bought blue check marks “were often accounts promoting right-wing politics, cryptocurrency specula…"
65,1592880953822572546,2022-11-16 14:03:08+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzz0v8MCoin: $ANKR5LPairs:#ANKR5L/#USDT#newcoinlisting #crypto… https://t.co/ld9TtwAzhe"
66,1592880952992497664,2022-11-16 14:03:08+00:00,takapiro0621,"RT @bountie_hunter: Time flies️

Two more days until @Xgem_Finance Airdrop ends!
Be one of 3,000 lucky people who won $10,000 USD worth of…"
67,1592880951797088256,2022-11-16 14:03:07+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyJs6MCoin: $ANKR3LPairs:#ANKR3L/#USDT#newcoinlisting #crypto… https://t.co/JdLSpOVHtV"
68,1592880951448981507,2022-11-16 14:03:07+00:00,presntasei,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
69,1592880951264436232,2022-11-16 14:03:07+00:00,GokalpErdenet,"RT @QuaiNetwork: The root problem with conventional currency is all the  trust that’s required to make it work.” -Satoshi Nakamoto, 2009

#…"
70,1592880950077259776,2022-11-16 14:03:07+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $LINA5SPairs:#LINA5S/#USDT#newcoinlisting #crypto… https://t.co/9jUWqss7ZH"
71,1592880948403740678,2022-11-16 14:03:07+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyIUheCoin: $LINA3SPairs:#LINA3S/#USDT#newcoinlisting #crypto… https://t.co/f7CgFgYbkf"
72,1592880946734243840,2022-11-16 14:03:06+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzz0v8MCoin: $LINA5LPairs:#LINA5L/#USDT#newcoinlisting #crypto… https://t.co/3rbM5AUFKl"
73,1592880946621341696,2022-11-16 14:03:06+00:00,RadleyLy,"RT @Airdrop_Father: ☄️ UniDogeFinance Airdrop
💵 Rewards : 10 x $ UNIDO  Tokens
👥 Referral: 50 x $ UNIDO  Tokens each
⏳ End date : 25th Nove…"
74,1592880944905846785,2022-11-16 14:03:06+00:00,CoinListingBot,"New listing on #AscendEX:https://t.co/8vtKzyJs6MCoin: $LINA3LPairs:#LINA3L/#USDT#newcoinlisting #crypto… https://t.co/hPI8prMyeM"
75,1592880941965643778,2022-11-16 14:03:05+00:00,anilsangwan786,RT @ksntoken: Daily gains are being made in cryptocurrency value over time. It's common to invest in cryptocurrencies.  KSN With the help o…
76,1592880935292538881,2022-11-16 14:03:03+00:00,choinamray,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
77,1592880930502639618,2022-11-16 14:03:02+00:00,anilsangwan786,RT @ksntoken: The largest potential set we can envision over the next ten years is KSN Token. A specific type of cryptocurrency that utiliz…
78,1592880928661307393,2022-11-16 14:03:02+00:00,_CuteAni,"RT @BigEyesCoin: 🚤Landed safe in Sydney! Taking a crazy cute trip round the Opera House. Post your pics at this landmark below!🚤

Join the…"
79,1592880928636166144,2022-11-16 14:03:02+00:00,unaaB1gwin,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
80,1592880928535158784,2022-11-16 14:03:02+00:00,officialck7,"Bitcoin Analysis - November 16, 2022

https://t.co/bWqwou7gnn

#bitcoin #btc #bitcoinANalysis #BTCUSDT
#btcanalysis… https://t.co/5ndQpfPvmm"
81,1592880907375251457,2022-11-16 14:02:57+00:00,BareLefter,"RT @adamndsmith: Twitter data suggests most of the people buying Twitter Blue are promoting three things: right wing politics, cryptocurren…"
82,1592880905601048580,2022-11-16 14:02:56+00:00,Chronotope,RT @edzitron: The cryptocurrency industry is a result of an increasingly isolated and desperate generation that realized that the ways in w…
83,1592880905567498241,2022-11-16 14:02:56+00:00,TechnoPixel_Org,"Genesis Global Capital Suspends Withdrawals 
#Cryptocurrency #Cryptocurrency_Crypto #Ftx #Genesis
https://t.co/7TTZjwqXl8"
84,1592880897187287040,2022-11-16 14:02:54+00:00,KiranRo15515410,"RT @QuaiNetwork: Quai Network utilizes merged-mining to secure multiple blockchains at once🔒

This creates more block space and allows for…"
85,1592880895417257985,2022-11-16 14:02:54+00:00,Sunsan1st,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
86,1592880894058328064,2022-11-16 14:02:54+00:00,0xblessmecityx,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
87,1592880893605314562,2022-11-16 14:02:53+00:00,Bear1033595851,"RT @ROVAToken: $ROVA Token is the World's first #crypto with real world utilities. Our Presale live on PinkSale
https://t.co/atpEvHrRWx

#r…"
88,1592880893269770241,2022-11-16 14:02:53+00:00,Marcel0289,"RT @QuaiNetwork: Quai Network utilizes merged-mining to secure multiple blockchains at once🔒

This creates more block space and allows for…"
89,1592880888307933185,2022-11-16 14:02:52+00:00,jenixx_102,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
90,1592880885057323011,2022-11-16 14:02:51+00:00,Babcosta4,$10 000 Remint Giveaway and 10 lucky winners: https://t.co/xOa5u6kwRb. #remint #giveaway #sweepstake #crypto #cryptocurrency #blockchain
91,1592880880237924352,2022-11-16 14:02:50+00:00,Rule34Rocks,"RT @adamndsmith: Twitter data suggests most of the people buying Twitter Blue are promoting three things: right wing politics, cryptocurren…"
92,1592880876572250118,2022-11-16 14:02:49+00:00,valivali0xwins,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
93,1592880875787599872,2022-11-16 14:02:49+00:00,CurrencyNews,The Crypto Report: Bitcoin and Ethereum etch out a slow recovery plan - Proactive Investors USA… https://t.co/x2GT20FaaG
94,1592880870092066816,2022-11-16 14:02:48+00:00,RFHKerry,"RT @duty2warn: The 150,000 accounts that bought blue check marks “were often accounts promoting right-wing politics, cryptocurrency specula…"
95,1592880869177688064,2022-11-16 14:02:48+00:00,riegoluckyy,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
96,1592880868917358593,2022-11-16 14:02:48+00:00,Oxbigwin_Aamiin,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
97,1592880868456292353,2022-11-16 14:02:47+00:00,anilsangwan786,"RT @ksntoken: Cryptocurrency: A KSN token is used. On the blockchain, it is real. There are numerous validators in the KSN network. As a re…"
98,1592880864635285504,2022-11-16 14:02:47+00:00,tdkjrg182736,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
99,1592880864501039104,2022-11-16 14:02:47+00:00,abushahidvaicry,"RT @ROVAToken: $ROVA Token is the World's first #crypto with real world utilities. Our Presale live on PinkSale
https://t.co/atpEvHrRWx

#r…"
100,1592880859249803267,2022-11-16 14:02:45+00:00,TTMRT4,"RT @adamndsmith: Twitter data suggests most of the people buying Twitter Blue are promoting three things: right wing politics, cryptocurren…"
101,1592880840970993664,2022-11-16 14:02:41+00:00,irfanuic786,"RT @QuaiNetwork: ""What is Quai Network?""

""How is Quai different from other Layer 1s?""

Here's a brief intro to Quai if you're new here...…"
102,1592880840803250176,2022-11-16 14:02:41+00:00,gasukamu,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
103,1592880840174075906,2022-11-16 14:02:41+00:00,Raysul7010,"@InxterFinance Wonderful project, this project is very good and this projector has a lot of attractions, so hopeful… https://t.co/NGYgnGJPWh"
104,1592880838089527296,2022-11-16 14:02:40+00:00,SouthernGemGal,"RT @kapital_news: Amy Wu, a former partner at Lightspeed Venture Partners, informed @theinformation on Friday that she had resigned from he…"
105,1592880834314661889,2022-11-16 14:02:39+00:00,Tiffany12283890,"RT @QuaiNetwork: Quai Network utilizes merged-mining to secure multiple blockchains at once🔒

This creates more block space and allows for…"
106,1592880828677509120,2022-11-16 14:02:38+00:00,anilsangwan786,RT @ksntoken: KSN Token is a particular form of cryptocurrency. It is an example of virtual currency. Seize the chance as soon as it arises…
107,1592880825087193088,2022-11-16 14:02:37+00:00,Bindassbibek1,"RT @QuaiNetwork: Quai Network utilizes merged-mining to secure multiple blockchains at once🔒

This creates more block space and allows for…"
108,1592880820167266304,2022-11-16 14:02:36+00:00,AntoForde1,"RT @adamndsmith: Twitter data suggests most of the people buying Twitter Blue are promoting three things: right wing politics, cryptocurren…"
109,1592880818044956676,2022-11-16 14:02:35+00:00,oldlongdog,"RT @adamndsmith: Twitter data suggests most of the people buying Twitter Blue are promoting three things: right wing politics, cryptocurren…"
110,1592880808192544770,2022-11-16 14:02:33+00:00,OxAvelinBigWins,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
111,1592880807680835584,2022-11-16 14:02:33+00:00,Centricwar,"RT @HealmXR: 👉 Check out our #cryptocurrency partner @CrowdForAngels.

The first regulated crowdfunding platform to open a #crypto payment…"
112,1592880806271152128,2022-11-16 14:02:33+00:00,DM_4USA,"The collapse of cryptocurrency exchange FTX amid reports that at least $1 billion in client funds disappeared, impa… https://t.co/i6QFlZIzav"
113,1592880800764428288,2022-11-16 14:02:31+00:00,anilsangwan786,RT @ksntoken: A cryptocurrency is a form of electronic cash in which records are kept &amp; transactions are validated by a decentralized netwo…
114,1592880797383790593,2022-11-16 14:02:31+00:00,cryptomera22,"RT @ExplorerBusch: F*ck a bear market. We going places @ElonGoatToken !

Will @elonmusk accept his gift? Why not?

To MARS!

#egt #elonmusk…"
115,1592880795940958208,2022-11-16 14:02:30+00:00,MatGreenfield,"RT @adamndsmith: Twitter data suggests most of the people buying Twitter Blue are promoting three things: right wing politics, cryptocurren…"
116,1592880795919974400,2022-11-16 14:02:30+00:00,jessicalor301,"#hashflow #starex #starex_global #cryptocurrency #HFT 
Everyone wants an easy and safe platform for trading and mos… https://t.co/1MeV5zVRHn"
117,1592880792807800835,2022-11-16 14:02:29+00:00,0xEthereumYoda,"#Ethereum price update: 

#ETH $1212.02 USD
#Bitcoin 0.07343960086356759 #BTC

Follow for recent ETH price updates… https://t.co/LnEHiheDD8"
118,1592880785656549376,2022-11-16 14:02:28+00:00,GfinityCrypto,"ShibaSwap reveal Tech Trench concept art for #SHIB: The Metaverse and more
https://t.co/DOKuIyZe1M
#SHIBARMY… https://t.co/e1JTi8wbbw"
119,1592880784544776192,2022-11-16 14:02:27+00:00,Sir_L3X,Earn $1000/Day with  ace  🌍  $STG  💱  #NASDAQ  👀  #Cryptocurrency  🏵️  incredible  📏  $GAFI  🌎  #TRVL  👀  #TechNews… https://t.co/h3MZeRKiqZ
120,1592880783357669376,2022-11-16 14:02:27+00:00,Sir_L3X,Earn $1000/Day with  ace  🌍  $STG  💱  #NASDAQ  👀  #Cryptocurrency  🏵️  incredible  📏  $GAFI  🌎  #TRVL  👀  #TechNews… https://t.co/Z65zciaWRe
121,1592880779474137088,2022-11-16 14:02:26+00:00,luuckyyaa,"RT @MetaBeatOffl: 🚨ITS HERE!🚨 $BEAT is officially listed on @kucoincom! We are truly heading TO THE MOON 🚀 

Check out $BEAT's trading here…"
122,1592880778601725952,2022-11-16 14:02:26+00:00,vanderbergdorf,RT @BenSwann_: 🧵 Reports that FTX cryptocurrency has been used in a ponzi scheme involving the Democrats and Ukraine are circling the inter…
123,1592880774780375041,2022-11-16 14:02:25+00:00,ERIC_MIIMA,"RT @Rania_MIMA: 🥳#MIMARMY

You can put yourself among the top 10 tokens of the crypto market
follow us

👇👇👇👇

🌞https://t.co/SYSlqm6dhE

🦚🦚🦚…"
124,1592880766031384576,2022-11-16 14:02:23+00:00,dihagocrypto,"RT @ROVAToken: $ROVA Token is the World's first #crypto with real world utilities. Our Presale live on PinkSale
https://t.co/atpEvHrRWx

#r…"
125,1592880761807732737,2022-11-16 14:02:22+00:00,isaactweeting,RT @SCHIZO_FREQ: Week two of global Adderall shortage and the entire cryptocurrency market has exploded
126,1592880758645231617,2022-11-16 14:02:21+00:00,anilsangwan786,"RT @ksntoken: KSN Token is a type of cryptocurrency. It is a type of virtual currency. To put your money to work for you, invest in KSN. KS…"
127,1592880755352383493,2022-11-16 14:02:21+00:00,w8xhul2hq6xfjky,Monica Mike Gilbert Donne #cryptocurrency Candice Harte  #乐鱼体育 #世界杯 #体彩 #BOB体育 #菠菜 #欧洲杯 #篮球 #足球推荐 #竞彩 #天博体育 Hale Je… https://t.co/iJQ18cztrq
128,1592880753297477632,2022-11-16 14:02:20+00:00,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $271.51 USD

#Bitcoin 0.01645 BTC

#Ethereum 0.22401 ETH

#altcoin #crypto… https://t.co/0skVo4AMyw"
